ip_str,port,org,os,vulns,location.country_code,tags
183.237.185.12,27017,China Mobile Communications Corporation,,"['CVE-2016-2106', 'CVE-2018-25004', 'CVE-2022-0778', 'CVE-2018-5407', 'CVE-2019-20925', 'CVE-2016-2178', 'CVE-2016-2179', 'CVE-2019-2393', 'CVE-2019-2392', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2020-7921', 'CVE-2009-1390', 'CVE-2020-7923', 'CVE-2025-69421', 'CVE-2019-1563', 'CVE-2014-8180', 'CVE-2016-2176', 'CVE-2016-2177', 'CVE-2023-5678', 'CVE-2019-2389', 'CVE-2017-3736', 'CVE-2017-3737', 'CVE-2019-1547', 'CVE-2022-2068', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2017-3738', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-1551', 'CVE-2016-6303', 'CVE-2024-0727', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2018-20804', 'CVE-2021-20333', 'CVE-2018-0737', 'CVE-2018-0734', 'CVE-2018-0732', 'CVE-2021-20330', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2019-20923', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2021-32036', 'CVE-2016-8610', 'CVE-2020-1968', 'CVE-2016-2181', 'CVE-2016-2180', 'CVE-2016-2182', 'CVE-2016-2109', 'CVE-2018-0739', 'CVE-2019-1552', 'CVE-2020-7929', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2020-7928', 'CVE-2016-2105', 'CVE-2016-2107', 'CVE-2019-1559', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2019-2386', 'CVE-2016-6302', 'CVE-2009-3767', 'CVE-2019-2390', 'CVE-2016-7055']",CN,"['database', 'eol-product']"
40.67.161.147,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
4.188.76.128,27017,Microsoft Corporation,,[],IN,"['cloud', 'database']"
4.165.29.201,27017,Microsoft Corporation,,[],SE,"['database', 'cloud']"
23.225.17.49,27017,CloudRadium L.L.C,,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",US,['database']
20.90.91.40,27017,Microsoft Corporation,,[],GB,"['cloud', 'database']"
20.190.197.17,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
34.57.82.63,27017,Google LLC,,[],US,"['database', 'cloud']"
20.63.91.18,27017,Microsoft Corporation,,[],CA,"['cloud', 'database']"
144.24.70.11,27017,Oracle Corp UK Ltd,,[],KR,"['cloud', 'database']"
123.207.224.146,27017,"Tencent cloud computing (Beijing) Co., Ltd.",,"['CVE-2025-13644', 'CVE-2025-13643', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-15467', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",CN,"['database', 'cloud']"
35.222.89.121,27017,Google LLC,,[],US,"['cloud', 'database']"
34.81.121.236,27017,Google LLC,,[],TW,"['cloud', 'database']"
88.99.192.12,27017,Hetzner Online GmbH,,[],DE,['database']
34.58.239.142,27017,Google LLC,,[],US,"['cloud', 'database']"
160.25.81.83,27017,HYPERNODE ONE MEMBER COMPANY LIMITED,,"['CVE-2014-8180', 'CVE-2025-12657', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",VN,"['database', 'eol-product']"
121.40.35.226,27017,"Aliyun Computing Co., LTD",,"['CVE-2025-6709', 'CVE-2024-6384', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2025-3082', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",CN,['database']
20.120.224.238,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
114.105.79.202,27017,CHINANET Anhui PROVINCE NETWORK,,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",CN,['database']
54.91.193.52,27017,Amazon Data Services NoVa,,"['CVE-2025-13644', 'CVE-2025-13643', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-15467', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",US,"['database', 'cloud']"
156.250.176.96,27017,"Digital Core Technology Co., Limited",,"['CVE-2025-6709', 'CVE-2024-6384', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2025-3082', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",HK,['database']
83.228.220.214,27017,Infomaniak Network SA,,"['CVE-2014-8180', 'CVE-2025-12657', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",CH,"['database', 'eol-product']"
20.52.96.43,27017,Microsoft Corporation,,[],DE,"['cloud', 'database']"
16.63.221.84,27017,Amazon Data Services Switzerland,,"['CVE-2025-13644', 'CVE-2025-13643', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-15467', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",CH,"['database', 'cloud']"
212.64.199.154,27017,SUNUCUN BILGI ILETSIM TEKNOLOJILER? VE TICARET LIMITED SIRKETI,,"['CVE-2025-13644', 'CVE-2025-6712', 'CVE-2025-13643', 'CVE-2025-6710', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-15467', 'CVE-2025-6713', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2025-6709', 'CVE-2025-3085', 'CVE-2025-6707', 'CVE-2025-6706', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2025-10059', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-12657', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",TR,['database']
68.218.153.15,27017,Microsoft Corporation,,[],AU,"['cloud', 'database']"
20.52.9.4,27017,Microsoft Corporation,,[],DE,"['cloud', 'database']"
91.208.207.103,12238,Clever Cloud SAS,,"['CVE-2018-25004', 'CVE-2020-7929', 'CVE-2020-7928', 'CVE-2019-2393', 'CVE-2019-2392', 'CVE-2025-14847', 'CVE-2020-7921', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2020-7923', 'CVE-2019-20923', 'CVE-2019-2389', 'CVE-2019-20925', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2025-15467', 'CVE-2025-15468', 'CVE-2021-20330', 'CVE-2021-20333', 'CVE-2019-2386', 'CVE-2018-20803', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2018-20805', 'CVE-2018-20804', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2021-32036', 'CVE-2014-8180', 'CVE-2019-2390', 'CVE-2025-66199']",FR,"['database', 'eol-product']"
84.247.167.238,27017,Contabo GmbH,,"['CVE-2025-13644', 'CVE-2025-6712', 'CVE-2025-13643', 'CVE-2025-6710', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-15467', 'CVE-2025-6713', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2025-6709', 'CVE-2025-6707', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2025-10059', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-12657', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",DE,['database']
104.43.109.68,27017,Microsoft Corporation,,[],SG,"['cloud', 'database']"
51.124.97.21,27017,Microsoft Limited UK,,[],NL,"['cloud', 'database']"
20.160.233.252,27017,Microsoft Corporation,,[],NL,"['cloud', 'database']"
45.63.111.198,27017,"Vultr Holdings, LLC",,"['CVE-2014-8180', 'CVE-2019-20925', 'CVE-2019-2390', 'CVE-2021-20330', 'CVE-2021-20333', 'CVE-2021-32036', 'CVE-2020-7929', 'CVE-2020-7928', 'CVE-2019-2393', 'CVE-2019-2392', 'CVE-2025-14847', 'CVE-2020-7921', 'CVE-2020-7923', 'CVE-2019-2389']",US,"['database', 'eol-product', 'cloud']"
20.51.118.87,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
173.236.198.139,27017,"New Dream Network, LLC",,"['CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2025-0755', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2026-1847', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2024-6384', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2025-6709', 'CVE-2025-3085', 'CVE-2024-10921', 'CVE-2025-6707', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2025-10059', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2025-12657', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2025-12893', 'CVE-2025-13507']",US,['database']
136.114.95.53,27017,Google LLC,,[],US,"['cloud', 'database']"
34.93.59.229,27017,Google LLC,,[],IN,"['cloud', 'database']"
154.210.61.171,27017,OCTOPUS WEB SOLUTION INC,,"['CVE-2025-6709', 'CVE-2024-6384', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2025-3082', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",HK,['database']
20.151.69.94,27017,Microsoft Corporation,,[],CA,"['cloud', 'database']"
20.109.11.186,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
172.200.190.88,27017,Microsoft Limited,,[],US,"['cloud', 'database']"
84.247.131.161,27017,Contabo GmbH,,"['CVE-2025-6709', 'CVE-2024-6384', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2025-3082', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",DE,['database']
35.202.157.160,27017,Google LLC,,[],US,"['cloud', 'database']"
51.75.170.16,27017,OVH Ltd,,"['CVE-2024-6384', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-10921', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2022-0778', 'CVE-2025-6714', 'CVE-2025-0755', 'CVE-2022-2097', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2024-1351', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2025-10060', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2021-3449', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2025-6709', 'CVE-2025-6711', 'CVE-2025-3085', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-11979', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2020-1967', 'CVE-2026-1847', 'CVE-2025-10059', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2025-12657', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2024-3372', 'CVE-2009-3767', 'CVE-2014-8180', 'CVE-2025-12893', 'CVE-2025-13507']",GB,['database']
101.34.0.92,27017,"Tencent Cloud Computing (Beijing) Co., Ltd",,"['CVE-2014-8180', 'CVE-2022-0778', 'CVE-2022-2097', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2021-3449', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2021-32036', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2009-3767']",CN,"['database', 'eol-product', 'cloud']"
116.203.75.213,27017,Hetzner Online GmbH,,"['CVE-2014-8180', 'CVE-2024-1351', 'CVE-2024-7553', 'CVE-2022-0778', 'CVE-2024-8207', 'CVE-2022-2097', 'CVE-2023-1409', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2023-5678', 'CVE-2024-3374', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2021-3449', 'CVE-2024-10921', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-6707', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2020-1967', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2025-3085', 'CVE-2025-3084', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2024-3372', 'CVE-2022-24272', 'CVE-2009-3767', 'CVE-2024-6375']",DE,"['database', 'eol-product']"
104.199.61.15,27017,Google LLC,,[],BE,"['cloud', 'database']"
20.70.138.171,27017,Microsoft Corporation,,[],AU,"['cloud', 'database']"
74.249.38.135,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
